resultId,raceId,driverId,constructorId,number
1355,82,3,4,5
1356,82,30,1,10
1357,82,17,16,3
1358,82,20,4,6
1359,82,29,6,1
1360,82,22,7,17
1361,82,13,9,14
1362,82,12,15,12
1363,82,31,9,15
1364,82,21,6,2
1365,82,1,3,8
1366,82,10,16,4
1367,82,26,18,21
1368,82,14,7,16
1369,82,34,15,11
1370,82,38,17,19
1371,82,32,17,18
1372,82,37,18,20
1373,82,16,3,7
1374,82,7,1,9
1375,83,7,1,9
1376,83,29,6,1
1377,83,22,7,17
1378,83,14,7,16
1379,83,17,16,3
1380,83,1,3,8
1381,83,16,3,7
1382,83,10,16,4
1383,83,20,4,6
1384,83,21,6,2
1385,83,3,4,5
1386,83,38,17,19
1387,83,32,17,18
1388,83,12,15,12
1389,83,26,18,21
1390,83,34,15,11
1391,83,30,1,10
1392,83,37,18,20
1393,83,13,9,14
1394,83,31,9,15
1395,84,7,1,9
1396,84,3,4,5
1397,84,30,1,10
1398,84,20,4,6
1399,84,17,16,3
1400,84,14,7,16
1401,84,13,9,14
1402,84,31,9,15
1403,84,10,16,4
1404,84,21,6,2
1405,84,34,15,11
1406,84,22,7,17
1407,84,37,18,20
1408,84,38,17,19
1409,84,32,17,18
1410,84,26,18,21
1411,84,29,6,1
1412,84,1,3,8
1413,84,12,15,12
1414,84,16,3,7
1415,85,30,1,10
1416,85,3,4,5
1417,85,20,4,6
1418,85,7,1,9
1419,85,14,7,16
1420,85,22,7,17
1421,85,41,3,8
1422,85,17,16,3
1423,85,12,15,12
1424,85,29,6,1
1425,85,34,15,11
1426,85,21,6,2
1427,85,31,9,15
1428,85,16,3,7
1429,85,13,9,14
1430,85,10,16,4
1431,85,32,17,18
1432,85,37,18,20
1433,85,26,18,21
1434,85,38,17,19
1435,86,7,1,9
1436,86,3,4,5
1437,86,17,16,3
1438,86,16,3,7
1439,86,21,6,2
1440,86,34,15,11
1441,86,22,7,17
1442,86,32,17,18
1443,86,31,9,15
1444,86,12,15,12
1445,86,38,17,19
1446,86,26,18,21
1447,86,37,18,20
1448,86,30,1,10
1449,86,41,3,8
1450,86,14,7,16
1451,86,13,9,14
1452,86,29,6,1
1453,86,10,16,4
1454,86,20,4,6
1455,87,30,1,10
1456,87,7,1,9
1457,87,3,4,5
1458,87,29,6,1
1459,87,20,4,6
1460,87,21,6,2
1461,87,17,16,3
1462,87,22,7,17
1463,87,31,9,15
1464,87,10,16,4
1465,87,12,15,12
1466,87,34,15,11
1467,87,14,7,16
1468,87,26,18,21
1469,87,38,17,19
1470,87,32,17,18
1471,87,16,3,7
1472,87,37,18,20
1473,87,41,3,8
1474,87,13,9,14
1475,88,7,1,9
1476,88,20,4,6
1477,88,3,4,5
1478,88,16,3,7
1479,88,17,16,3
1480,88,13,9,14
1481,88,29,6,1
1482,88,22,7,17
1483,88,31,9,15
1484,88,12,15,12
1485,88,21,6,2
1486,88,34,15,11
1487,88,32,17,18
1488,88,37,18,20
1489,88,38,17,19
1490,88,26,18,21
1491,88,41,3,8
1492,88,14,7,16
1493,88,30,1,10
1494,88,10,16,4
1495,89,3,4,5
1496,89,7,1,9
1497,89,22,7,17
1498,89,20,4,6
1499,89,31,9,15
1500,89,12,15,12
1501,89,16,3,7
1502,89,17,16,3
1503,89,13,9,14
1504,89,34,15,11
1505,89,32,17,18
1506,89,21,6,2
1507,89,41,3,8
1508,89,37,18,20
1509,89,14,7,16
1510,89,26,18,21
1511,89,10,16,4
1512,89,38,17,19
1513,89,30,1,10
1514,89,29,6,1
1515,90,29,6,1
1516,90,21,6,2
1517,90,3,4,8
1518,90,22,3,4
1519,90,30,3,3
1520,90,17,16,9
1521,90,14,4,7
1522,90,13,1,5
1523,90,10,16,10
1524,90,20,15,11
1525,90,31,19,15
1526,90,42,7,16
1527,90,43,7,17
1528,90,44,17,19
1529,90,12,15,12
1530,90,1,17,18
1531,90,45,18,20
1532,90,16,19,14
1533,90,46,18,21
1534,90,7,1,6
1535,91,29,6,1
1536,91,30,3,3
1537,91,17,16,9
1538,91,21,6,2
1539,91,14,4,7
1540,91,13,1,5
1541,91,3,4,8
1542,91,12,15,12
1543,91,42,7,16
1544,91,31,19,15
1545,91,20,15,11
1546,91,43,7,17
1547,91,44,17,19
1548,91,45,18,20
1549,91,10,16,10
1550,91,46,18,21
1551,91,7,1,6
1552,91,1,17,18
1553,91,22,3,4
1554,91,16,19,14
1555,92,29,6,1
1556,92,21,6,2
1557,92,17,16,9
1558,92,14,4,7
1559,92,10,16,10
1560,92,3,4,8
1561,92,22,3,4
1562,92,16,19,14
1563,92,43,7,17
1564,92,42,7,16
1565,92,20,15,11
1566,92,12,15,12
1567,92,30,3,3
1568,92,31,19,15
1569,92,1,17,18
1570,92,44,17,19
1571,92,45,18,20
1572,92,13,1,5
1573,92,46,18,21
1574,92,7,1,6
1575,93,29,6,1
1576,93,17,16,9
1577,93,30,3,3
1578,93,3,4,8
1579,93,14,4,7
1580,93,21,6,2
1581,93,22,3,4
1582,93,7,1,6
1583,93,20,15,11
1584,93,12,15,12
1585,93,43,7,17
1586,93,13,1,5
1587,93,16,19,14
1588,93,31,19,15
1589,93,46,18,21
1590,93,10,16,10
1591,93,1,17,18
1592,93,42,7,16
1593,93,45,18,20
1594,93,44,17,19
1595,94,29,6,1
1596,94,21,6,2
1597,94,14,4,7
1598,94,3,4,8
1599,94,10,16,10
1600,94,22,3,4
1601,94,20,15,11
1602,94,17,16,9
1603,94,12,15,12
1604,94,13,1,5
1605,94,7,1,6
1606,94,16,19,14
1607,94,42,7,16
1608,94,44,17,19
1609,94,30,3,3
1610,94,31,19,15
1611,94,43,7,17
1612,94,1,17,18
1613,94,45,18,20
1614,94,46,18,21
1615,95,14,4,7
1616,95,17,16,9
1617,95,21,6,2
1618,95,30,3,3
1619,95,12,15,12
1620,95,42,7,16
1621,95,1,17,18
1622,95,43,7,17
1623,95,46,18,21
1624,95,22,3,4
1625,95,29,6,1
1626,95,3,4,8
1627,95,7,1,6
1628,95,45,18,20
1629,95,44,17,19
1630,95,16,19,14
1631,95,10,16,10
1632,95,13,1,5
1633,95,20,15,11
1634,95,31,19,15
1635,96,29,6,1
1636,96,21,6,2
1637,96,17,16,9
1638,96,14,4,7
1639,96,3,4,8
1640,96,20,15,11
1641,96,16,19,14
1642,96,30,3,3
1643,96,12,15,12
1644,96,1,17,18
1645,96,43,7,17
1646,96,31,19,15
1647,96,44,17,19
1648,96,45,18,20
1649,96,46,18,21
1650,96,10,16,10
1651,96,13,1,5
1652,96,7,1,6
1653,96,22,3,4
1654,96,42,7,16
1655,97,29,6,1
1656,97,21,6,2
1657,97,17,16,9
1658,97,20,15,11
1659,97,7,1,6
1660,97,13,1,5
1661,97,9,17,19
1662,97,1,17,18
1663,97,31,19,15
1664,97,46,18,21
1665,97,12,15,12
1666,97,10,16,10
1667,97,3,4,8
1668,97,45,18,20
1669,97,16,19,14
1670,97,14,4,7
1671,97,22,3,4
1672,97,30,3,3
1673,97,42,7,16
1674,97,43,7,17
1675,98,29,6,1
1676,98,21,6,2
1677,98,10,16,10
1678,98,14,4,7
1679,98,43,7,17
1680,98,7,1,6
1681,98,13,1,5
1682,98,46,18,21
1683,98,20,15,11
1684,98,16,19,14
1685,98,30,3,3
1686,98,1,17,18
1687,98,17,16,9
1688,98,42,7,16
1689,98,22,3,4
1690,98,3,4,8
1691,98,31,19,15
1692,98,12,15,12
1693,98,44,17,19
1694,98,45,18,20
1695,99,29,6,1
1696,99,3,4,8
1697,99,21,6,2
1698,99,14,4,7
1699,99,17,16,9
1700,99,13,1,5
1701,99,7,1,6
1702,99,30,3,3
1703,99,16,19,14
1704,99,47,3,4
1705,99,31,19,15
1706,99,20,15,11
1707,99,12,15,12
1708,99,42,7,16
1709,99,43,7,17
1710,99,1,17,18
1711,99,44,17,19
1712,99,45,18,20
1713,99,46,18,21
1714,99,10,16,10
1715,100,29,6,1
1716,100,7,1,6
1717,100,21,6,2
1718,100,17,16,9
1719,100,30,3,3
1720,100,20,15,11
1721,100,13,1,5
1722,100,16,19,14
1723,100,12,15,12
1724,100,3,4,8
1725,100,10,16,10
1726,100,47,3,4
1727,100,42,7,16
1728,100,31,19,15
1729,100,1,17,18
1730,100,45,18,20
1731,100,44,17,19
1732,100,14,4,7
1733,100,46,18,21
1734,100,43,7,17
1735,101,29,6,1
1736,101,17,16,9
1737,101,3,4,8
1738,101,13,1,5
1739,101,30,3,3
1740,101,16,19,14
1741,101,41,3,4
1742,101,10,16,10
1743,101,20,15,11
1744,101,31,19,15
1745,101,14,4,7
1746,101,21,6,2
1747,101,12,15,12
1748,101,43,7,17
1749,101,44,17,19
1750,101,46,18,21
1751,101,45,18,20
1752,101,1,17,18
1753,101,42,7,16
1754,101,7,1,6
1755,102,29,6,1
1756,102,21,6,2
1757,102,3,4,8
1758,102,30,3,3
1759,102,17,16,9
1760,102,10,16,10
1761,102,41,3,4
1762,102,20,15,11
1763,102,13,1,5
1764,102,16,19,14
1765,102,43,7,17
1766,102,1,17,18
1767,102,31,19,15
1768,102,45,18,20
1769,102,46,18,21
1770,102,44,17,19
1771,102,14,4,7
1772,102,40,7,16
1773,102,12,15,12
1774,102,7,1,6
1775,103,7,1,6
1776,103,29,6,1
1777,103,21,6,2
1778,103,12,15,12
1779,103,20,15,11
1780,103,31,19,15
1781,103,13,1,5
1782,103,43,7,17
1783,103,14,4,7
1784,103,40,7,16
1785,103,1,17,18
1786,103,30,3,3
1787,103,41,3,4
1788,103,17,16,9
1789,103,46,18,21
1790,103,3,4,8
1791,103,16,19,14
1792,103,10,16,10
1793,103,45,18,20
1794,103,44,17,19
1795,104,21,6,2
1796,104,29,6,1
1797,104,17,16,9
1798,104,10,16,10
1799,104,30,3,3
1800,104,13,1,5
1801,104,41,3,4
1802,104,20,15,11
1803,104,16,19,14
1804,104,14,4,7
1805,104,40,7,16
1806,104,12,15,12
1807,104,31,19,15
1808,104,1,17,18
1809,104,46,18,21
1810,104,3,4,8
1811,104,44,17,19
1812,104,45,18,20
1813,104,7,1,6
1814,104,43,7,17
1815,105,21,6,2
1816,105,17,16,9
1817,105,7,1,6
1818,105,3,4,8
1819,105,30,3,3
1820,105,10,16,10
1821,105,20,15,11
1822,105,12,15,12
1823,105,13,1,5
1824,105,16,19,14
1825,105,34,4,7
1826,105,29,6,1
1827,105,1,17,18
1828,105,43,7,17
1829,105,9,17,19
1830,105,46,18,21
1831,105,45,18,20
1832,105,22,3,4
1833,105,40,7,16
1834,105,31,19,15
1835,106,29,6,1
1836,106,22,3,4
1837,106,17,16,9
1838,106,10,16,10
1839,106,3,4,8
1840,106,7,1,6
1841,106,30,3,3
1842,106,20,15,11
1843,106,12,15,12
1844,106,34,4,7
1845,106,14,7,16
1846,106,31,19,15
1847,106,1,17,18
1848,106,43,7,17
1849,106,9,17,19
1850,106,45,18,20
1851,106,46,18,21
1852,106,13,1,5
1853,106,21,6,2
1854,106,16,19,14
1855,107,30,3,3
1856,107,7,1,6
1857,107,21,6,2
1858,107,3,4,8
1859,107,22,3,4
1860,107,10,16,10
1861,107,29,6,1
1862,107,12,15,12
1863,107,20,15,11
1864,107,34,4,7
1865,107,13,1,5
1866,107,14,7,16
1867,107,40,7,17
1868,107,31,19,15
1869,107,9,17,19
1870,107,46,18,21
1871,107,45,18,20
1872,107,16,19,14
1873,107,1,17,18
1874,107,17,16,9
1875,108,13,1,5
1876,108,30,3,3
1877,108,7,1,6
1878,108,29,6,1
1879,108,14,4,7
1880,108,48,15,10
1881,108,3,4,8
1882,108,22,3,4
1883,108,34,16,16
1884,108,17,16,17
1885,108,49,18,19
1886,108,20,17,11
1887,108,41,19,15
1888,108,43,7,20
1889,108,1,15,9
1890,108,50,18,18
1891,108,16,19,14
1892,108,42,7,21
1893,108,51,17,12
1894,108,21,6,2
1895,109,7,1,6
1896,109,21,6,2
1897,109,3,4,8
1898,109,22,3,4
1899,109,14,4,7
1900,109,29,6,1
1901,109,17,16,17
1902,109,1,15,9
1903,109,48,15,10
1904,109,51,17,12
1905,109,42,7,21
1906,109,30,3,3
1907,109,49,18,19
1908,109,41,19,15
1909,109,50,18,18
1910,109,16,19,14
1911,109,43,7,20
1912,109,13,1,5
1913,109,20,17,11
1914,109,34,16,16
1915,110,20,17,11
1916,110,7,1,6
1917,110,3,4,8
1918,110,13,1,5
1919,110,48,15,10
1920,110,34,16,16
1921,110,22,3,4
1922,110,14,4,7
1923,110,16,19,14
1924,110,42,7,21
1925,110,21,6,2
1926,110,17,16,17
1927,110,49,18,19
1928,110,29,6,1
1929,110,30,3,3
1930,110,41,19,15
1931,110,43,7,20
1932,110,51,17,12
1933,110,50,18,18
1934,110,1,15,9
1935,111,29,6,1
1936,111,7,1,6
1937,111,21,6,2
1938,111,22,3,4
1939,111,13,1,5
1940,111,3,4,8
1941,111,30,3,3
1942,111,17,16,17
1943,111,43,7,20
1944,111,1,15,9
1945,111,48,15,10
1946,111,42,7,21
1947,111,14,4,7
1948,111,41,19,15
1949,111,20,17,11
1950,111,16,19,14
1951,111,51,17,12
1952,111,49,18,19
1953,111,50,18,18
1954,111,34,16,16
1955,112,29,6,1
1956,112,3,4,8
1957,112,21,6,2
1958,112,30,3,3
1959,112,22,3,4
1960,112,42,7,21
1961,112,16,19,14
1962,112,51,17,12
1963,112,17,16,17
1964,112,1,15,9
1965,112,50,18,18
1966,112,49,18,19
1967,112,20,17,11
1968,112,43,7,20
1969,112,48,15,10
1970,112,13,1,5
1971,112,34,16,16
1972,112,14,4,7
1973,112,41,19,15
1974,112,7,1,6
1975,113,29,6,1
1976,113,7,1,6
1977,113,21,6,2
1978,113,17,16,17
1979,113,13,1,5
1980,113,22,3,4
1981,113,16,19,14
1982,113,14,4,7
1983,113,41,19,15
1984,113,42,7,21
1985,113,51,17,12
1986,113,34,16,16
1987,113,50,18,18
1988,113,20,17,11
1989,113,1,15,9
1990,113,3,4,8
1991,113,30,3,3
1992,113,43,7,20
1993,113,49,18,19
1994,113,48,15,10
1995,114,30,3,3
1996,114,7,1,6
1997,114,29,6,1
1998,114,22,3,4
1999,114,3,4,8
2000,114,14,4,7
2001,114,13,1,5
2002,114,21,6,2
2003,114,42,7,21
2004,114,20,17,11
2005,114,1,15,9
2006,114,51,17,12
2007,114,43,7,20
2008,114,34,16,16
2009,114,50,18,18
2010,114,49,18,19
2011,114,16,19,14
2012,114,41,19,15
2013,114,48,15,10
2014,114,17,16,17
2015,115,29,6,1
2016,115,22,3,4
2017,115,30,3,3
2018,115,3,4,8
2019,115,21,6,2
2020,115,7,1,6
2021,115,16,19,14
2022,115,43,7,20
2023,115,49,18,19
2024,115,41,19,15
2025,115,42,7,21
2026,115,50,18,18
2027,115,17,16,17
2028,115,13,1,5
2029,115,1,15,9
2030,115,14,4,7
2031,115,20,17,11
2032,115,51,17,12
2033,115,34,16,16
2034,115,48,15,10
2035,116,22,3,4
2036,116,30,3,3
2037,116,21,6,2
2038,116,3,4,8
2039,116,29,6,1
2040,116,16,19,14
2041,116,17,16,17
2042,116,1,15,9
2043,116,48,15,10
2044,116,41,19,15
2045,116,51,17,12
2046,116,20,17,11
2047,116,50,18,18
2048,116,49,18,19
2049,116,13,1,5
2050,116,42,7,21
2051,116,34,16,16
2052,116,14,4,7
2053,116,43,7,20
2054,116,7,1,6
2055,117,22,3,4
2056,117,30,3,3
2057,117,29,6,1
2058,117,7,1,6
2059,117,13,1,5
2060,117,16,19,14
2061,117,21,6,2
2062,117,43,7,20
2063,117,34,16,16
2064,117,41,19,15
2065,117,42,7,21
2066,117,48,15,10
2067,117,1,15,9
2068,117,50,18,18
2069,117,51,17,12
2070,117,49,18,19
2071,117,14,4,7
2072,117,3,4,8
2073,117,20,17,11
2074,117,17,16,17
2075,118,21,6,2
2076,118,30,3,3
2077,118,7,1,6
2078,118,29,6,1
2079,118,13,1,5
2080,118,14,4,7
2081,118,42,7,21
2082,118,17,16,17
2083,118,22,3,4
2084,118,34,16,16
2085,118,43,7,20
2086,118,48,15,10
2087,118,51,17,12
2088,118,16,19,14
2089,118,49,18,19
2090,118,50,18,18
2091,118,1,15,9
2092,118,3,4,8
2093,118,20,17,11
2094,118,41,19,15
2095,119,30,3,3
2096,119,13,1,5
2097,119,14,4,7
2098,119,3,4,8
2099,119,43,7,20
2100,119,42,7,21
2101,119,29,6,1
2102,119,17,16,17
2103,119,34,16,16
2104,119,1,15,9
2105,119,16,19,14
2106,119,52,18,18
2107,119,20,17,11
2108,119,49,18,19
2109,119,50,19,15
2110,119,22,3,4
2111,119,48,15,10
2112,119,21,6,2
2113,119,7,1,6
2114,119,51,17,12
2115,120,3,4,8
2116,120,7,1,6
2117,120,30,3,3
2118,120,22,3,4
2119,120,13,1,5
2120,120,16,19,14
2121,120,14,4,7
2122,120,29,6,1
2123,120,1,15,9
2124,120,17,16,17
2125,120,42,7,21
2126,120,49,18,19
2127,120,52,18,18
2128,120,48,15,10
2129,120,50,19,15
2130,120,46,17,12
2131,120,43,7,20
2132,120,20,17,11
2133,120,21,6,2
2134,120,34,16,16
2135,121,29,6,1
2136,121,30,3,3
2137,121,21,6,2
2138,121,7,1,6
2139,121,47,3,4
2140,121,34,16,16
2141,121,16,19,14
2142,121,3,4,8
2143,121,1,15,9
2144,121,20,17,11
2145,121,46,17,12
2146,121,52,18,18
2147,121,48,15,10
2148,121,13,1,5
2149,121,43,7,20
2150,121,49,18,19
2151,121,17,16,17
2152,121,42,7,21
2153,121,50,19,15
2154,121,14,4,7
2155,122,29,6,1
2156,122,7,1,6
2157,122,48,15,10
2158,122,14,4,7
2159,122,1,15,9
2160,122,30,3,3
2161,122,20,17,11
2162,122,50,19,15
2163,122,42,7,21
2164,122,49,18,19
2165,122,52,18,18
2166,122,34,16,16
2167,122,51,17,12
2168,122,13,1,5
2169,122,3,4,8
2170,122,17,16,17
2171,122,43,7,20
2172,122,16,19,14
2173,122,22,3,4
2174,122,21,6,2
2175,123,21,6,2
2176,123,7,1,6
2177,123,13,1,5
2178,123,17,16,17
2179,123,14,4,7
2180,123,10,16,16
2181,123,42,7,21
2182,123,29,6,1
2183,123,1,15,9
2184,123,43,7,20
2185,123,16,19,14
2186,123,22,3,4
2187,123,50,19,15
2188,123,51,17,12
2189,123,49,18,19
2190,123,52,18,18
2191,123,20,17,11
2192,123,3,4,8
2193,123,48,15,10
2194,123,30,3,3
2195,124,29,6,1
2196,124,30,3,6
2197,124,7,1,4
2198,124,55,19,16
2199,124,16,18,23
2200,124,62,7,24
2201,124,61,18,22
2202,124,36,19,17
2203,124,13,1,3
2204,124,34,16,11
2205,124,48,21,20
2206,124,58,21,21
2207,124,10,17,10
2208,124,14,4,14
2209,124,21,6,2
2210,124,22,3,5
2211,124,20,17,9
2212,124,12,15,8
2213,124,1,15,7
2214,124,17,4,15
2215,124,43,16,12
2216,124,65,7,25
2217,125,22,3,5
2218,125,30,3,6
2219,125,29,6,1
2220,125,17,4,15
2221,125,1,15,7
2222,125,12,15,8
2223,125,65,7,25
2224,125,34,16,11
2225,125,10,17,10
2226,125,36,19,17
2227,125,48,21,20
2228,125,62,7,24
2229,125,20,17,9
2230,125,21,6,2
2231,125,16,18,23
2232,125,55,19,16
2233,125,61,18,22
2234,125,7,1,4
2235,125,58,21,21
2236,125,13,1,3
2237,125,43,16,12
2238,125,14,4,14
2239,126,29,6,1
2240,126,22,3,5
2241,126,13,1,3
2242,126,17,4,15
2243,126,30,3,6
2244,126,62,7,24
2245,126,55,19,16
2246,126,36,19,17
2247,126,10,17,10
2248,126,34,16,11
2249,126,16,18,23
2250,126,7,1,4
2251,126,61,18,22
2252,126,1,15,7
2253,126,14,4,14
2254,126,12,15,8
2255,126,65,7,25
2256,126,43,16,12
2257,126,48,21,20
2258,126,58,21,21
2259,126,21,6,2
2260,126,20,17,9
2261,127,29,6,1
2262,127,21,6,2
2263,127,22,3,5
2264,127,30,3,6
2265,127,17,4,15
2266,127,13,1,3
2267,127,34,16,11
2268,127,12,15,8
2269,127,14,4,14
2270,127,1,15,7
2271,127,16,18,23
2272,127,58,21,21
2273,127,55,19,16
2274,127,7,1,4
2275,127,43,16,12
2276,127,36,19,17
2277,127,62,7,24
2278,127,48,21,20
2279,127,20,17,9
2280,127,10,17,10
2281,127,65,7,25
2282,127,61,18,22
2283,128,29,6,1
2284,128,30,3,6
2285,128,13,1,3
2286,128,1,15,7
2287,128,12,15,8
2288,128,48,21,20
2289,128,34,16,11
2290,128,65,7,25
2291,128,62,7,24
2292,128,14,4,14
2293,128,22,3,5
2294,128,17,4,15
2295,128,43,16,12
2296,128,55,19,16
2297,128,58,21,21
2298,128,10,17,10
2299,128,20,17,9
2300,128,7,1,4
2301,128,36,19,17
2302,128,21,6,2
2303,128,16,18,22
2304,128,61,18,23
2305,129,29,6,1
2306,129,21,6,2
2307,129,30,3,6
2308,129,22,3,5
2309,129,20,17,9
2310,129,13,1,3
2311,129,17,4,15
2312,129,62,7,24
2313,129,65,7,25
2314,129,34,16,11
2315,129,48,21,20
2316,129,16,18,23
2317,129,14,4,14
2318,129,61,18,22
2319,129,55,19,16
2320,129,1,15,7
2321,129,10,17,10
2322,129,43,16,12
2323,129,12,15,8
2324,129,7,1,4
2325,129,58,21,21
2326,129,36,19,17
2327,130,13,1,3
2328,130,29,6,1
2329,130,22,3,5
2330,130,14,4,14
2331,130,20,17,9
2332,130,48,21,20
2333,130,21,6,2
2334,130,1,15,7
2335,130,55,19,16
2336,130,36,19,17
2337,130,16,18,23
2338,130,58,21,21
2339,130,62,7,24
2340,130,12,15,8
2341,130,43,16,12
2342,130,17,4,15
2343,130,30,3,6
2344,130,34,16,11
2345,130,7,1,4
2346,130,61,18,22
2347,130,10,17,10
2348,130,65,7,25
2349,131,29,6,1
2350,131,13,1,3
2351,131,21,6,2
2352,131,7,1,4
2353,131,20,17,9
2354,131,14,4,14
2355,131,22,3,5
2356,131,43,16,12
2357,131,12,15,8
2358,131,10,17,10
2359,131,16,18,23
2360,131,1,15,7
2361,131,48,21,20
2362,131,61,18,22
2363,131,17,4,15
2364,131,30,3,6
2365,131,65,7,25
2366,131,55,19,16
2367,131,62,7,24
2368,131,36,19,17
2369,131,58,21,21
2370,131,34,16,11
2371,132,21,6,2
2372,132,29,6,1
2373,132,7,1,4
2374,132,22,3,5
2375,132,17,4,15
2376,132,12,15,8
2377,132,1,15,7
2378,132,14,4,14
2379,132,43,16,12
2380,132,36,19,17
2381,132,58,21,21
2382,132,34,16,11
2383,132,48,21,20
2384,132,65,7,25
2385,132,16,18,23
2386,132,10,17,10
2387,132,62,7,24
2388,132,61,18,22
2389,132,55,19,16
2390,132,30,3,6
2391,132,13,1,3
2392,132,20,17,9
2393,133,29,6,1
2394,133,21,6,2
2395,133,30,3,6
2396,133,34,16,11
2397,133,43,16,12
2398,133,1,15,7
2399,133,20,17,9
2400,133,22,3,5
2401,133,12,15,8
2402,133,13,1,3
2403,133,36,19,17
2404,133,17,4,15
2405,133,10,17,10
2406,133,7,1,4
2407,133,14,4,14
2408,133,58,21,21
2409,133,55,19,16
2410,133,48,21,20
2411,133,62,7,24
2412,133,16,18,23
2413,133,65,7,25
2414,134,29,6,1
2415,134,7,1,4
2416,134,13,1,3
2417,134,30,3,6
2418,134,22,3,5
2419,134,17,4,15
2420,134,1,15,7
2421,134,16,18,23
2422,134,36,19,17
2423,134,61,18,22
2424,134,65,7,25
2425,134,55,19,16
2426,134,14,4,14
2427,134,12,15,8
2428,134,62,7,24
2429,134,34,16,11
2430,134,43,16,12
2431,134,10,17,10
2432,134,21,6,2
2433,134,48,21,20
2434,134,58,21,21
2435,134,20,17,9
2436,135,29,6,1
2437,135,30,3,6
2438,135,22,3,5
2439,135,21,6,2
2440,135,13,1,3
2441,135,1,15,7
2442,135,12,15,8
2443,135,10,17,10
2444,135,62,7,24
2445,135,20,17,9
2446,135,7,1,4
2447,135,55,19,16
2448,135,58,21,21
2449,135,43,16,12
2450,135,14,4,14
2451,135,34,16,11
2452,135,17,4,15
2453,135,65,7,25
2454,135,16,18,23
2455,135,48,21,20
2456,135,36,19,17
2457,136,21,6,2
2458,136,29,6,1
2459,136,22,3,5
2460,136,7,1,4
2461,136,13,1,3
2462,136,20,17,9
2463,136,12,15,8
2464,136,14,4,14
2465,136,1,15,7
2466,136,10,17,10
2467,136,30,3,6
2468,136,43,16,12
2469,136,36,19,17
2470,136,65,7,25
2471,136,62,7,24
2472,136,16,18,23
2473,136,18,18,22
2474,136,17,4,15
2475,136,55,19,16
2476,136,34,16,11
2477,137,29,6,1
2478,137,21,6,2
2479,137,30,3,6
2480,137,13,1,3
2481,137,22,3,5
2482,137,55,19,16
2483,137,62,7,24
2484,137,34,16,11
2485,137,65,7,25
2486,137,1,15,7
2487,137,10,17,10
2488,137,43,16,12
2489,137,20,17,9
2490,137,36,19,17
2491,137,12,15,8
2492,137,7,1,4
2493,137,14,4,14
2494,137,18,18,22
2495,137,17,4,15
2496,137,16,18,23
2497,138,21,6,2
2498,138,29,6,1
2499,138,55,19,16
2500,138,14,4,14
2501,138,17,4,15
2502,138,43,16,12
2503,138,13,1,3
2504,138,20,17,9
2505,138,34,16,11
2506,138,1,15,7
2507,138,62,7,24
2508,138,10,17,10
2509,138,61,18,22
2510,138,30,3,6
2511,138,7,1,4
2512,138,16,18,23
2513,138,12,15,8
2514,138,36,19,17
2515,138,65,7,25
2516,138,22,3,5
2517,139,21,6,2
2518,139,29,6,1
2519,139,13,1,3
2520,139,30,3,6
2521,139,14,4,14
2522,139,34,16,11
2523,139,20,17,9
2524,139,17,4,15
2525,139,1,15,7
2526,139,55,19,16
2527,139,10,17,10
2528,139,43,16,12
2529,139,48,15,8
2530,139,62,7,24
2531,139,65,7,25
2532,139,22,3,5
2533,139,7,1,4
2534,139,61,18,22
2535,139,16,18,23
2536,139,36,19,17
2537,140,29,6,1
2538,140,21,6,2
2539,140,7,1,4
2540,140,30,3,6
2541,140,10,17,10
2542,140,17,4,15
2543,140,1,15,7
2544,140,62,7,24
2545,140,55,19,16
2546,140,16,18,23
2547,140,22,3,5
2548,140,36,19,17
2549,140,20,17,9
2550,140,14,4,14
2551,140,34,16,11
2552,140,61,18,22
2553,140,43,16,12
2554,140,13,1,3
2555,140,12,15,8
2556,140,65,7,25
2557,141,29,6,1
2558,141,13,1,4
2559,141,21,6,2
2560,141,1,15,16
2561,141,48,17,11
2562,141,7,15,17
2563,141,43,16,9
2564,141,53,19,19
2565,141,54,20,22
2566,141,49,21,14
2567,141,55,19,18
2568,141,3,18,21
2569,141,20,22,7
2570,141,17,22,8
2571,141,30,3,6
2572,141,14,17,12
2573,141,56,1,3
2574,141,22,3,5
2575,141,34,16,10
2576,141,57,18,20
2577,141,58,21,15
2578,141,59,20,23
2579,142,29,6,1
2580,142,21,6,2
2581,142,13,1,4
2582,142,48,17,11
2583,142,22,3,5
2584,142,56,1,3
2585,142,49,21,14
2586,142,14,17,12
2587,142,54,20,22
2588,142,53,19,19
2589,142,17,22,8
2590,142,59,20,23
2591,142,3,18,21
2592,142,57,18,20
2593,142,20,22,7
2594,142,34,16,10
2595,142,1,15,16
2596,142,58,21,15
2597,142,30,3,6
2598,142,55,19,18
2599,142,43,16,9
2600,142,7,15,17
2601,143,13,1,4
2602,143,29,6,1
2603,143,1,15,16
2604,143,43,16,9
2605,143,14,17,12
2606,143,20,22,7
2607,143,34,16,10
2608,143,54,20,22
2609,143,57,18,20
2610,143,17,22,8
2611,143,48,17,11
2612,143,7,15,17
2613,143,22,3,5
2614,143,59,20,23
2615,143,55,19,18
2616,143,30,3,6
2617,143,49,21,14
2618,143,53,19,19
2619,143,3,18,21
2620,143,58,21,15
2621,143,21,6,2
2622,143,56,1,3
2623,144,22,3,5
2624,144,13,1,4
2625,144,21,6,2
